,0,1,2,3,4,5,6,7,8,9,avg
77,1315.845,1308.8683,1300.2594,1326.79,1306.4673,1295.4465,1303.4036,1290.2203,1326.3921,1302.652,1307.63445
78,1320.191,1308.022,1327.3373,1354.4987,1295.8586,1287.0359,1308.9575,1286.3728,1323.4431,1320.1438,1313.18607
79,1305.8755,1305.2054,1299.3069,1329.0715,1298.1665,1271.0596,1285.9362,1284.883,1312.5886,1298.6604,1299.07536
80,1285.3098,1273.2848,1280.0952,1309.5876,1262.8588,1244.5531,1253.0293,1278.0541,1313.242,1280.2114,1278.02261
81,1259.1328,1246.7926,1249.8848,1280.2505,1243.0605,1240.4376,1240.7996,1261.023,1271.8809,1263.2406,1255.65029
82,1259.4846,1228.9482,1235.446,1280.3337,1236.5867,1273.3019,1223.0708,1244.5576,1281.791,1267.5819,1253.11024
83,1270.0868,1243.239,1252.1401,1267.0131,1250.6968,1271.3274,1229.2268,1253.1907,1280.6482,1264.9587,1258.25276
84,1309.0828,1283.1893,1285.377,1327.1677,1287.8783,1282.853,1278.4739,1289.4521,1308.7596,1304.168,1295.64017
85,1371.6349,1327.7368,1343.7261,1373.05,1331.8838,1355.1951,1345.5542,1366.2664,1392.1165,1363.8457,1357.10095
86,1417.1057,1397.6653,1401.9524,1435.3376,1364.992,1389.0253,1370.3735,1404.3656,1445.5015,1411.6887,1403.80076
87,1424.9214,1412.813,1394.1262,1420.7781,1361.9207,1415.7911,1388.741,1393.9852,1445.2305,1395.3333,1405.36405
88,1361.4316,1354.3623,1356.9298,1366.5017,1334.8523,1372.5598,1346.6316,1351.4825,1402.3323,1332.4215,1357.95054
89,1282.9446,1284.4846,1286.1908,1296.9219,1288.062,1289.1819,1279.7244,1276.7136,1310.0183,1273.0961,1286.73382
90,1194.1887,1195.9385,1219.8315,1196.3008,1205.9758,1202.9146,1185.8445,1193.1523,1219.0867,1178.6909,1199.19243
91,1126.426,1088.7432,1098.8903,1122.6976,1092.624,1077.5848,1088.4099,1095.654,1130.6509,1073.9882,1099.56689
92,1026.2937,1026.4617,1018.6526,1054.4541,1021.47064,1002.35535,1015.5469,1015.5764,1045.9084,1034.1354,1026.085519
93,989.70337,980.1544,985.993,1001.8308,977.2771,962.91223,968.9998,973.723,980.5891,969.47687,979.065967
94,938.84814,958.8082,944.3588,950.43695,961.57715,938.931,947.6662,954.8449,966.9421,937.2467,949.966014
95,932.32385,938.59045,942.8544,951.89966,938.53687,913.4805,921.64124,921.12714,952.3049,928.8586,934.161761
96,1024.8099,1020.91345,1024.1293,1011.95386,1020.72986,1033.7372,1008.76794,1020.51697,1019.0601,1012.5978,1019.721638
97,1089.6906,1075.2291,1111.9257,1072.0662,1100.0125,1087.5374,1080.865,1081.8357,1101.5219,1079.9618,1088.06459
98,1169.4697,1174.0293,1183.9803,1179.0381,1200.1145,1185.0941,1160.1517,1171.3127,1197.2859,1166.5034,1178.69797
99,1254.1963,1256.3362,1270.4333,1263.083,1294.9216,1270.3302,1233.5493,1244.0706,1298.4844,1256.5474,1264.19523
100,1318.3995,1293.708,1310.0952,1311.8969,1310.9375,1313.7139,1267.026,1302.2544,1325.619,1322.5618,1307.62122
101,1320.237,1307.8717,1320.1853,1319.9744,1298.374,1295.8257,1275.6538,1302.1104,1325.1855,1306.4109,1307.18287
102,1304.8552,1298.1312,1306.0107,1331.3036,1271.038,1281.8027,1273.8818,1288.7825,1319.6626,1301.3738,1297.68421
103,1287.8855,1271.0576,1280.7257,1304.3623,1264.7397,1257.3259,1244.7197,1278.2991,1299.4628,1275.3606,1276.39389
104,1263.3892,1256.9492,1271.2197,1282.3347,1255.345,1252.022,1223.1702,1272.1942,1296.4467,1257.148,1263.02189
105,1252.6025,1233.0851,1238.4788,1264.1973,1226.4014,1261.2299,1216.0961,1253.178,1275.1826,1255.3594,1247.58111
106,1256.9277,1232.9155,1250.2069,1286.1904,1246.145,1304.3914,1214.9762,1252.592,1287.1519,1268.1641,1259.96611
107,1284.3108,1280.746,1304.4182,1305.4414,1272.2676,1312.7344,1255.4308,1299.9265,1322.0659,1297.6688,1293.50104
108,1367.1942,1344.6162,1345.7622,1384.0138,1339.9905,1353.0874,1338.311,1374.7354,1402.227,1369.6626,1361.96003
109,1403.6917,1377.9614,1411.2073,1420.2567,1382.9413,1396.0743,1379.2235,1428.324,1442.1421,1418.0679,1405.98902
110,1411.3921,1404.671,1400.7432,1431.6134,1351.9404,1417.6091,1354.3811,1397.6862,1446.9963,1398.8068,1401.58396
111,1374.4904,1368.2869,1365.4779,1360.9224,1328.8643,1370.6362,1326.6683,1345.7817,1409.0675,1355.3115,1360.55071
112,1293.5488,1281.2986,1287.6719,1290.8352,1262.7974,1301.4308,1271.3652,1288.8202,1335.7148,1273.9636,1288.74465
113,1191.2028,1197.8494,1196.1746,1199.5762,1187.7804,1192.6234,1187.1418,1195.3152,1215.5942,1195.4469,1195.87049
114,1094.7919,1094.7057,1110.1237,1099.9668,1102.6478,1110.7683,1092.1743,1101.2672,1139.5424,1084.1327,1103.01208
115,1043.1421,1019.32025,1031.5093,1036.2236,1004.7263,1004.575,1010.39404,1035.3461,1050.3279,1008.4893,1024.405389
116,961.6606,979.9321,986.22815,998.31726,964.8342,958.1978,953.39764,971.119,998.2566,982.92175,975.48651
117,954.64984,947.5065,953.2697,967.3397,949.63153,942.0296,935.6605,950.8422,965.95703,951.4737,951.83603
118,919.85614,952.13257,919.3623,937.27893,940.7532,936.9227,930.0614,941.8133,948.92017,921.0603,934.816101
119,929.16486,947.6039,937.4776,952.41425,945.2247,918.1166,913.0892,936.7407,951.08746,929.646,936.056527
120,1100.0066,1099.0674,1133.2297,1093.1782,1131.6016,1136.0206,1100.6813,1099.1727,1121.4348,1098.5328,1111.29257
121,1204.9395,1172.1313,1213.1067,1183.713,1238.4879,1239.25,1183.6002,1196.8777,1224.5054,1183.5564,1204.01681
122,1266.8806,1248.3206,1280.6332,1261.8118,1296.042,1302.1685,1248.4841,1251.9612,1303.053,1257.0112,1271.63662
123,1312.8882,1300.0756,1333.0891,1313.3658,1341.3661,1336.0292,1277.2112,1293.2461,1353.1117,1305.2107,1316.55937
124,1329.4264,1309.6942,1330.6736,1311.017,1326.0187,1333.6035,1262.5835,1317.0133,1343.6748,1324.5164,1318.82214
125,1311.0852,1297.8167,1317.8591,1308.1587,1302.7185,1293.3308,1263.0917,1301.5369,1322.2019,1309.8374,1302.76369
126,1296.7346,1284.8337,1297.0098,1312.5333,1263.8812,1282.835,1258.2793,1273.9392,1311.3994,1289.2827,1287.07282
127,1276.856,1258.8562,1272.3552,1286.8992,1257.2606,1276.2068,1230.2,1268.0283,1295.9036,1261.3616,1268.39275
128,1260.4236,1262.1841,1276.2731,1279.394,1256.0984,1267.9978,1225.0237,1257.4609,1290.6375,1259.4016,1263.48947
129,1263.4614,1250.8135,1265.2742,1274.0891,1229.0981,1290.1779,1225.1528,1262.4005,1288.3325,1258.7473,1260.75473
130,1279.6776,1283.4617,1299.2063,1325.2075,1267.8269,1331.697,1267.9219,1289.2046,1332.6202,1299.1213,1297.5945
131,1344.7075,1352.4858,1360.5062,1374.603,1331.6832,1382.2798,1336.217,1358.1228,1400.6602,1361.4308,1360.26963
132,1419.2612,1396.8914,1410.5636,1427.1913,1391.9895,1436.3994,1387.5416,1413.8734,1450.5867,1407.7769,1414.2075
133,1407.4165,1395.2288,1428.1307,1429.4373,1398.7969,1433.0183,1380.7332,1419.2881,1422.0613,1411.0239,1412.5135
134,1368.4141,1371.653,1368.5553,1392.706,1323.2605,1399.387,1327.3127,1351.9131,1398.1436,1361.3494,1366.26947
135,1306.9835,1301.9866,1312.5574,1294.5339,1262.614,1330.1198,1267.8364,1283.782,1332.3191,1292.2068,1298.49395
136,1225.041,1195.7101,1222.7704,1214.5752,1183.6039,1213.298,1177.2822,1202.8794,1237.3707,1201.132,1207.36629
137,1104.5571,1094.319,1108.9626,1123.3601,1094.0286,1096.4832,1097.9536,1101.2487,1130.6172,1095.4572,1104.69873
138,1023.3843,1014.552,1032.046,1039.3109,1039.692,1046.2344,1031.6785,1036.812,1064.1157,1022.6565,1035.04823
139,986.6692,976.56116,982.74695,998.36096,980.1101,981.5887,969.1498,991.93994,1006.3511,967.327,984.080491
140,929.0383,946.9862,956.2235,981.6969,946.83704,941.4474,941.28735,940.43665,971.6992,959.1023,951.475484
141,928.2062,933.6022,928.95715,960.24054,949.09186,944.37646,940.46655,942.9026,964.57385,943.05383,943.547124
142,919.72864,947.5898,925.8845,944.87476,933.1294,923.2605,943.157,937.64325,931.5123,935.90125,934.26814
143,951.0341,986.8036,954.6898,972.9779,969.4133,928.97766,944.4303,971.55725,976.12463,955.5486,961.155714
144,1215.6901,1217.529,1262.5188,1222.4851,1249.781,1270.8518,1211.9556,1204.591,1252.1923,1215.8274,1232.34221
145,1301.613,1276.9812,1299.8976,1290.2327,1318.2881,1350.0881,1281.7812,1292.3303,1327.303,1273.2527,1301.17679
146,1313.0774,1307.3394,1331.9087,1331.4188,1334.6648,1340.728,1296.8988,1302.8549,1358.1761,1315.5929,1323.26598
147,1326.6189,1317.9274,1347.9053,1345.7534,1333.7067,1322.6926,1285.3678,1316.4976,1348.4556,1328.7324,1327.36577
148,1307.0012,1309.0985,1322.1885,1297.987,1300.0604,1302.4065,1274.361,1317.1833,1323.2524,1322.8318,1307.63706
149,1293.8221,1277.823,1296.8931,1307.752,1278.9976,1282.1956,1249.7651,1289.1509,1293.5483,1300.9718,1287.09195
150,1280.7723,1273.5107,1288.9822,1284.5085,1260.6768,1261.2432,1251.8826,1260.5574,1287.6625,1281.7407,1273.15369
151,1270.6276,1272.525,1281.9752,1271.0509,1249.3655,1272.1957,1232.4424,1267.6191,1279.4688,1248.7563,1264.60265
152,1266.9047,1275.8601,1287.7227,1300.0159,1266.2776,1283.355,1236.7046,1255.6068,1279.4429,1267.3442,1271.92345
153,1303.7374,1306.6453,1329.386,1320.987,1283.7467,1343.7533,1270.2173,1303.6168,1316.5073,1298.6821,1307.72792
154,1345.1392,1367.314,1370.1554,1389.4099,1335.0317,1388.8342,1344.8203,1368.1226,1401.9133,1363.1877,1367.39283
155,1414.3044,1411.4688,1406.7788,1436.4801,1398.4409,1440.7952,1384.812,1423.6108,1451.2268,1417.0061,1418.49239
156,1416.5659,1413.3999,1442.8265,1426.1392,1404.0771,1464.2094,1388.9578,1406.4966,1439.7682,1411.61,1421.40506
157,1383.9219,1367.6136,1380.3064,1401.96,1366.2676,1430.2651,1341.0898,1368.2166,1388.673,1369.0917,1379.74057
158,1310.0566,1308.5093,1300.1301,1331.899,1278.1255,1335.6633,1275.6475,1292.1741,1322.2817,1295.717,1305.02041
159,1218.6812,1221.4352,1212.4697,1227.4269,1185.1025,1252.3364,1195.2109,1197.8345,1216.6724,1211.3297,1213.84994
160,1127.0588,1116.1082,1126.2214,1133.3679,1117.1587,1111.1464,1078.4348,1094.1912,1131.179,1109.5428,1114.44092
161,1042.9342,1023.96344,1037.7616,1060.7003,1048.8885,1037.109,1012.6205,1011.13086,1058.291,1018.89966,1035.229906
162,968.7704,977.8053,990.0956,986.02527,1014.4326,992.5595,971.6191,986.703,1016.301,987.63293,989.19447
163,956.54047,951.3503,961.3271,977.59155,966.0598,958.7769,938.4979,944.9564,973.572,947.1546,957.582702
164,905.73303,944.161,945.22955,972.2702,930.7051,924.7168,926.7506,927.4238,957.8061,954.1671,938.896328
165,909.73413,944.00275,926.8369,959.41614,940.35864,931.19196,941.76965,936.8604,938.422,937.2103,936.580287
166,935.89575,969.13086,960.0864,965.89954,956.1072,933.7068,957.26,949.7136,929.44226,970.68756,952.792997
167,999.1729,1045.0148,1007.85046,1016.9093,1016.57043,986.8098,979.15125,1008.57086,1022.8579,1014.2464,1009.71541
168,1325.5149,1329.4551,1354.8745,1349.9631,1368.9651,1371.8362,1353.85,1313.2424,1360.5089,1329.0187,1345.72289
169,1355.9902,1346.0092,1355.4485,1373.4437,1372.6411,1383.801,1361.4971,1344.5457,1379.0535,1344.5493,1361.69793
170,1347.4646,1339.8021,1361.1401,1369.9954,1363.3853,1341.4006,1355.2085,1344.3882,1368.2769,1344.3077,1353.53694
171,1321.9375,1328.2651,1335.3704,1355.1199,1339.3107,1300.2725,1338.6519,1331.1096,1330.8124,1335.479,1331.6329
172,1289.7006,1312.2644,1315.1697,1313.6403,1309.0476,1286.3501,1318.4197,1324.2776,1305.4462,1316.9199,1309.12361
173,1285.971,1284.8853,1293.2288,1313.1797,1284.546,1282.7004,1291.5386,1282.363,1293.5674,1307.3354,1291.93156
174,1290.3115,1280.9291,1290.899,1283.7112,1293.0503,1266.4722,1306.0637,1281.2188,1279.7732,1299.2239,1287.16529
175,1284.0422,1296.2926,1308.138,1286.5042,1288.447,1295.4897,1283.3408,1293.958,1295.5024,1285.5544,1291.72693
176,1314.262,1316.6595,1328.0454,1340.7787,1306.4506,1326.5194,1319.2717,1315.197,1318.9402,1330.639,1321.67635
177,1389.1116,1379.8062,1404.3752,1373.5354,1362.5353,1407.974,1386.4343,1389.0011,1403.7356,1393.192,1388.97007
178,1422.4825,1439.2441,1430.0769,1430.1194,1404.3928,1429.8079,1422.4124,1426.1592,1466.8579,1430.6681,1430.22212
179,1429.0625,1432.8755,1416.3927,1440.6348,1417.0715,1432.5283,1417.1746,1427.5693,1439.0735,1435.3088,1428.76915
180,1403.6096,1384.1213,1425.2664,1390.0833,1373.2031,1413.9883,1385.6917,1383.3936,1397.5308,1388.0955,1394.49836
181,1332.4884,1300.2257,1318.1187,1333.3433,1310.0977,1351.8047,1310.9431,1318.3024,1332.7202,1318.0305,1322.60747
182,1227.3125,1224.5347,1235.5757,1253.2201,1212.5,1243.019,1216.479,1214.6752,1226.3801,1216.509,1227.02053
183,1132.751,1128.7751,1128.7854,1143.9413,1100.2097,1134.8667,1121.7152,1111.1976,1101.0275,1135.2281,1123.84976
184,1050.926,1046.8228,1049.1362,1068.4343,1051.5164,1025.1921,1037.9668,1034.1675,1039.1272,1047.7642,1045.10535
185,1002.45154,990.3637,1001.97675,1003.2385,1017.2612,983.46454,998.2298,979.11554,984.36255,996.1824,995.664652
186,947.4028,958.29297,983.32,988.53076,987.0051,966.3214,966.4685,959.0697,976.14526,981.0605,971.361699
187,940.70953,939.5535,951.3859,969.91235,963.8816,938.3126,945.8061,935.8646,943.6919,955.157,948.427508
188,916.942,946.7529,944.96484,965.8737,933.4789,925.7224,945.261,940.2421,936.7399,980.5475,943.652524
189,932.2099,989.39154,958.9905,978.1548,958.84033,934.34973,972.5116,957.452,929.86957,965.5834,957.735337
190,1006.60364,1035.5798,1012.84485,1032.2864,1024.2905,987.65924,1019.50854,994.9042,980.69666,1031.949,1012.632283
191,1093.9963,1123.8307,1091.1382,1112.0706,1106.8407,1081.9368,1090.477,1083.1102,1095.244,1105.8745,1098.4519
192,1356.6216,1367.4705,1356.7148,1388.1128,1366.9651,1386.7632,1375.0857,1363.66,1372.2756,1369.7292,1370.33985
193,1345.0588,1367.4553,1369.2991,1376.7938,1357.0825,1366.758,1361.3887,1361.1702,1354.4302,1371.9822,1363.14188
194,1332.6606,1345.0142,1350.0652,1365.8345,1339.1204,1336.2162,1344.1562,1345.5469,1348.0017,1351.1565,1345.77724
195,1309.3494,1327.5066,1301.8589,1347.4939,1335.0039,1290.9205,1324.8057,1314.5071,1313.405,1327.9963,1319.28473
196,1292.3225,1311.3475,1301.815,1317.4031,1302.293,1299.0808,1307.6079,1306.3633,1313.1465,1312.362,1306.37416
197,1292.7263,1288.4172,1298.6989,1309.3629,1288.2495,1295.0259,1279.8243,1283.2726,1293.2205,1304.1707,1293.29688
198,1303.8966,1294.2994,1302.9357,1305.7373,1299.1342,1279.4009,1314.473,1305.9048,1289.0632,1309.346,1300.41911
199,1316.0923,1324.8782,1341.0574,1339.4456,1310.6432,1328.7601,1320.0005,1341.2563,1323.7281,1322.7249,1326.85866
200,1374.6533,1395.5691,1393.5305,1387.603,1376.6655,1389.4336,1390.1348,1391.1841,1395.0642,1415.294,1390.91321
201,1434.99,1430.3076,1443.92,1423.0276,1407.872,1453.0294,1453.9175,1436.2429,1449.6505,1458.6191,1439.15766
202,1427.6948,1443.0264,1449.4395,1439.8593,1412.531,1436.1205,1427.8816,1430.7043,1459.2942,1446.2732,1437.28248
203,1391.775,1390.3479,1383.8236,1398.1553,1380.5455,1393.4634,1383.8699,1386.2186,1396.9806,1396.2163,1390.13961
204,1341.1158,1316.0793,1339.5164,1316.3707,1302.9373,1338.7957,1316.9207,1316.8088,1327.6484,1319.9717,1323.61648
205,1244.6345,1222.1321,1233.6567,1236.937,1207.9436,1252.2898,1240.867,1232.5917,1253.5099,1238.0143,1236.25766
206,1134.2404,1117.5046,1135.5298,1145.8137,1114.5312,1148.114,1137.1365,1121.12,1127.7323,1135.4646,1131.71871
207,1063.442,1046.5067,1055.4254,1069.2572,1030.3721,1061.2306,1046.2312,1045.1583,1034.8423,1065.3412,1051.7807
208,998.9413,993.2902,1002.6123,1015.77234,1002.6848,991.32654,984.17114,993.3594,988.7002,1012.81824,998.367646
209,974.99255,961.4424,972.4794,980.75696,990.56177,959.10596,961.57336,952.01196,948.6596,975.41003,967.699399
210,936.1967,943.6746,959.70264,978.1927,974.2591,942.94495,960.3471,943.5731,945.8966,970.19794,955.498543
211,926.1404,951.0791,932.95294,967.22327,963.3943,920.2913,948.92505,937.9531,951.5768,954.7792,945.431546
212,938.99036,975.6709,957.89276,997.2766,952.4043,949.5995,970.9948,957.4461,935.6721,1003.8376,963.978502
